"Year","Variable","Grado urbanización","Provincia","Municipio","GeoCode","Value"
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Morelábor","18909",29.21
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Pinar, El","18910",36.76
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Granada","Vegas del Genil","18911",95.52
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Cuevas del Campo","18912",44.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Zagra","18913",45.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Valderrubio","18914",49.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Domingo Pérez de Granada","18915",37.74
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Granada","Torrenueva Costa","18916",47.03
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Alájar","21001",23.52
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Aljaraque","21002",84.82
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Almendro, El","21003",50.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Almonaster la Real","21004",23.21
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Almonte","21005",68.82
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Alosno","21006",35.16
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Aracena","21007",57.79
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Aroche","21008",30.76
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Arroyomolinos de León","21009",20.98
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Ayamonte","21010",75.22
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Beas","21011",51.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Berrocal","21012",32.66
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Bollullos Par del Condado","21013",57.2
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Bonares","21014",52.92
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cabezas Rubias","21015",29.04
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cala","21016",33.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Calañas","21017",41.8
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Campillo, El","21018",28.84
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Campofrío","21019",41.29
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cañaveral de León","21020",36.45
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Cartaya","21021",75.56
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Castaño del Robledo","21022",29.76
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cerro de Andévalo, El","21023",33.78
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Corteconcepción","21024",33.2
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cortegana","21025",37.7
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cortelazor","21026",34.52
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cumbres de Enmedio","21027",16.92
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cumbres de San Bartolomé","21028",22.08
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Cumbres Mayores","21029",32.84
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Chucena","21030",43.63
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Encinasola","21031",12.16
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Escacena del Campo","21032",48.97
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Fuenteheridos","21033",43.57
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Galaroza","21034",33.25
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Gibraleón","21035",61.71
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Granada de Río-Tinto, La","21036",27.88
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Granado, El","21037",52.21
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Higuera de la Sierra","21038",45.16
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Hinojales","21039",19.5
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Hinojos","21040",62.72
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Huelva","Huelva","21041",50.5
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Isla Cristina","21042",78.98
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Jabugo","21043",34.79
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Lepe","21044",75.57
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Linares de la Sierra","21045",29.49
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Lucena del Puerto","21046",60.62
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Manzanilla","21047",45.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Marines, Los","21048",54.03
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Minas de Riotinto","21049",23.32
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Moguer","21050",66.72
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Nava, La","21051",19.38
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Nerva","21052",21.7
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Niebla","21053",51.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Palma del Condado, La","21054",47.98
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Palos de la Frontera","21055",63.13
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Paterna del Campo","21056",42.62
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Paymogo","21057",20.21
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Puebla de Guzmán","21058",38.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Puerto Moral","21059",41.07
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Punta Umbría","21060",66.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Rociana del Condado","21061",47.71
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Rosal de la Frontera","21062",36.89
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","San Bartolomé de la Torre","21063",62.1
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","San Juan del Puerto","21064",65.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Sanlúcar de Guadiana","21065",49.88
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","San Silvestre de Guzmán","21066",41.26
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Santa Ana la Real","21067",27.74
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Santa Bárbara de Casa","21068",37.11
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Santa Olalla del Cala","21069",36.98
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Trigueros","21070",54.83
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Valdelarco","21071",16.72
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Huelva","Valverde del Camino","21072",49.74
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Villablanca","21073",68.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Villalba del Alcor","21074",41.1
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Villanueva de las Cruces","21075",31.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Villanueva de los Castillejos","21076",59.43
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Villarrasa","21077",44.82
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Zalamea la Real","21078",29.9
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Zufre","21079",25.91
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Huelva","Zarza-Perrunal, La","21902",11.95
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Albanchez de Mágina","23001",27.39
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Alcalá la Real","23002",56.75
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Alcaudete","23003",42.3
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Aldeaquemada","23004",33.33
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Andújar","23005",49.68
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Arjona","23006",59
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Arjonilla","23007",51.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Arquillos","23008",44.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Baeza","23009",65.94
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Bailén","23010",52.52
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Baños de la Encina","23011",39.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Beas de Segura","23012",39.8
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Begíjar","23014",46.43
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Bélmez de la Moraleda","23015",37.93
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Benatae","23016",42.62
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Cabra del Santo Cristo","23017",37.08
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Cambil","23018",38.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Campillo de Arenas","23019",54.85
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Canena","23020",42.27
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Carboneros","23021",45.51
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Carolina, La","23024",48.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Castellar","23025",40.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Castillo de Locubín","23026",38.12
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Cazalilla","23027",43.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Cazorla","23028",45.35
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Chiclana de Segura","23029",24.64
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Chilluévar","23030",38.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Escañuela","23031",32.33
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Espeluy","23032",24.66
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Frailes","23033",40.31
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Fuensanta de Martos","23034",43.94
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Fuerte del Rey","23035",44.23
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Génave","23037",43.86
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Guardia de Jaén, La","23038",77.1
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Guarromán","23039",48.78
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Lahiguera","23040",36.87
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Higuera de Calatrava","23041",47.33
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Hinojares","23042",25.08
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Hornos","23043",30.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Huelma","23044",47.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Huesa","23045",49.07
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Ibros","23046",43.81
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Iruela, La","23047",66.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Iznatoraf","23048",38.24
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Jabalquinto","23049",33.45
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Jaén","Jaén","23050",52.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Jamilena","23051",58.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Jimena","23052",24.69
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Jódar","23053",39.62
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Larva","23054",27.81
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Jaén","Linares","23055",53.84
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Lopera","23056",45.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Lupión","23057",29.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Mancha Real","23058",61.35
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Marmolejo","23059",53.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Martos","23060",56.26
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Mengíbar","23061",64.38
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Montizón","23062",41.05
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Navas de San Juan","23063",38.89
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Noalejo","23064",49.22
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Orcera","23065",44.07
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Peal de Becerro","23066",48.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Pegalajar","23067",40.14
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Porcuna","23069",62.92
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Pozo Alcón","23070",46.79
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Puente de Génave","23071",52.14
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Puerta de Segura, La","23072",43.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Quesada","23073",42.89
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Rus","23074",51.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Sabiote","23075",43.85
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Santa Elena","23076",52.04
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Santiago de Calatrava","23077",34.4
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Santisteban del Puerto","23079",39.31
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Santo Tomé","23080",43.79
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Segura de la Sierra","23081",45.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Siles","23082",45.27
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Sorihuela del Guadalimar","23084",31.62
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Torreblascopedro","23085",45.43
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Torredelcampo","23086",64.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Torredonjimeno","23087",52.08
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Torreperogil","23088",59.72
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Torres","23090",34.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Torres de Albánchez","23091",44.43
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Úbeda","23092",54.27
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Valdepeñas de Jaén","23093",42.24
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Vilches","23094",39.56
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Villacarrillo","23095",47.21
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Villanueva de la Reina","23096",40.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Villanueva del Arzobispo","23097",39.29
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Villardompardo","23098",31.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Jaén","Villares, Los","23099",67.45
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Villarrodrigo","23101",33.47
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Cárcheles","23901",37.98
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Bedmar y Garcíez","23902",27.92
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Villatorres","23903",46.86
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Santiago-Pontones","23904",36.74
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Jaén","Arroyo del Ojanco","23905",36.42
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Alameda","29001",60.85
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Alcaucín","29002",76.9
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Alfarnate","29003",49.1
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Alfarnatejo","29004",40.63
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Algarrobo","29005",46.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Algatocín","29006",41.89
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Alhaurín de la Torre","29007",88.01
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Alhaurín el Grande","29008",64.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Almáchar","29009",42.19
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Almargen","29010",41.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Almogía","29011",49.47
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Álora","29012",49.45
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Alozaina","29013",53.42
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Alpandeire","29014",35.26
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Antequera","29015",59.36
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Árchez","29016",52.35
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Archidona","29017",52.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Ardales","29018",48.46
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Arenas","29019",58.49
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Arriate","29020",55.47
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Atajate","29021",62.95
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benadalid","29022",36.05
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benahavís","29023",97.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benalauría","29024",38.7
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Málaga","Benalmádena","29025",72.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benamargosa","29026",49.03
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benamocarra","29027",51.07
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benaoján","29028",40.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Benarrabá","29029",25.62
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Borge, El","29030",54.19
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Burgo, El","29031",54.57
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Campillos","29032",57.66
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Canillas de Aceituno","29033",47.27
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Canillas de Albaida","29034",60.63
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cañete la Real","29035",39.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Carratraca","29036",45.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cartajima","29037",59.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Cártama","29038",83.07
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Casabermeja","29039",67.68
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Casarabonela","29040",51.73
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Casares","29041",83.48
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Coín","29042",66.61
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Colmenar","29043",56.77
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Comares","29044",47.06
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cómpeta","29045",62.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cortes de la Frontera","29046",50.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cuevas Bajas","29047",47.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cuevas del Becerro","29048",43.9
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cuevas de San Marcos","29049",51.32
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Cútar","29050",42.97
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Estepona","29051",78.31
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Faraján","29052",34.18
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Frigiliana","29053",71.06
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Málaga","Fuengirola","29054",64.84
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Fuente de Piedra","29055",71.65
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Gaucín","29056",45.7
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Genalguacil","29057",41.36
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Guaro","29058",58.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Humilladero","29059",65.44
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Igualeja","29060",32.28
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Istán","29061",63.25
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Iznate","29062",58.53
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Jimera de Líbar","29063",45.38
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Jubrique","29064",44.99
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Júzcar","29065",41.83
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Macharaviaya","29066",45.99
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Málaga","Málaga","29067",46.96
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Manilva","29068",89.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Marbella","29069",72.64
2019,"Porcentaje de viviendas construidas después de 1980","Ciudades","Málaga","Mijas","29070",87.6
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Moclinejo","29071",55.91
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Mollina","29072",71.65
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Monda","29073",69.94
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Montejaque","29074",54.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Nerja","29075",68.54
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Ojén","29076",90.02
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Parauta","29077",16.67
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Periana","29079",54.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Pizarra","29080",60.19
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Pujerra","29081",53.59
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Rincón de la Victoria","29082",80.51
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Riogordo","29083",54.79
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Ronda","29084",62.15
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Salares","29085",27.2
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Sayalonga","29086",61.01
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Sedella","29087",47.28
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Sierra de Yeguas","29088",53.58
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Teba","29089",50.66
2019,"Porcentaje de viviendas construidas después de 1980","Zona rural","Málaga","Tolox","29090",55.09
2019,"Porcentaje de viviendas construidas después de 1980","Zona de densidad intermedia","Málaga","Torrox","29091",73.75
