Year,Grado urbanización,Municipio,GeoCode,Value
2020,Zona rural,Iznatoraf,23048.0,2.12
2020,Zona rural,Jabalquinto,23049.0,0.84
2020,Ciudades,Jaén,23050.0,2.45
2020,Zona de densidad intermedia,Jamilena,23051.0,0.86
2020,Zona rural,Jimena,23052.0,1.65
2020,Zona de densidad intermedia,Jódar,23053.0,0.7
2020,Zona rural,Larva,23054.0,1.9
2020,Ciudades,Linares,23055.0,2.75
2020,Zona rural,Lopera,23056.0,1.56
2020,Zona rural,Lupión,23057.0,1.22
2020,Zona de densidad intermedia,Mancha Real,23058.0,2.81
2020,Zona de densidad intermedia,Marmolejo,23059.0,1.23
2020,Zona de densidad intermedia,Martos,23060.0,4.21
2020,Zona de densidad intermedia,Mengíbar,23061.0,1.79
2020,Zona rural,Montizón,23062.0,3.97
2020,Zona rural,Navas de San Juan,23063.0,0.91
2020,Zona rural,Noalejo,23064.0,3.0
2020,Zona rural,Orcera,23065.0,3.02
2020,Zona de densidad intermedia,Peal de Becerro,23066.0,3.36
2020,Zona rural,Pegalajar,23067.0,1.36
2020,Zona de densidad intermedia,Porcuna,23069.0,2.88
2020,Zona rural,Pozo Alcón,23070.0,5.18
2020,Zona rural,Puente de Génave,23071.0,4.54
2020,Zona rural,"Puerta de Segura, La",23072.0,3.09
2020,Zona rural,Quesada,23073.0,2.56
2020,Zona de densidad intermedia,Rus,23074.0,1.33
2020,Zona rural,Sabiote,23075.0,0.75
2020,Zona rural,Santa Elena,23076.0,1.01
2020,Zona rural,Santiago de Calatrava,23077.0,4.15
2020,Zona rural,Santisteban del Puerto,23079.0,2.94
2020,Zona rural,Santo Tomé,23080.0,4.98
2020,Zona rural,Segura de la Sierra,23081.0,3.99
2020,Zona rural,Siles,23082.0,2.61
2020,Zona rural,Sorihuela del Guadalimar,23084.0,6.28
2020,Zona rural,Torreblascopedro,23085.0,0.68
2020,Zona de densidad intermedia,Torredelcampo,23086.0,2.11
2020,Zona de densidad intermedia,Torredonjimeno,23087.0,1.9
2020,Zona de densidad intermedia,Torreperogil,23088.0,1.5
2020,Zona rural,Torres,23090.0,2.84
2020,Zona rural,Torres de Albánchez,23091.0,1.17
2020,Zona de densidad intermedia,Úbeda,23092.0,2.61
2020,Zona rural,Valdepeñas de Jaén,23093.0,2.58
2020,Zona rural,Vilches,23094.0,2.11
2020,Zona de densidad intermedia,Villacarrillo,23095.0,4.48
2020,Zona rural,Villanueva de la Reina,23096.0,2.86
2020,Zona de densidad intermedia,Villanueva del Arzobispo,23097.0,6.03
2020,Zona rural,Villardompardo,23098.0,3.0
2020,Zona de densidad intermedia,"Villares, Los",23099.0,1.31
2020,Zona rural,Villarrodrigo,23101.0,4.86
2020,Zona rural,Cárcheles,23901.0,3.08
2020,Zona rural,Bedmar y Garcíez,23902.0,0.95
2020,Zona rural,Villatorres,23903.0,2.93
2020,Zona rural,Santiago-Pontones,23904.0,1.89
2020,Zona rural,Arroyo del Ojanco,23905.0,6.65
2020,Zona de densidad intermedia,Alameda,29001.0,4.72
2020,Zona rural,Alcaucín,29002.0,40.15
2020,Zona rural,Alfarnate,29003.0,3.94
2020,Zona rural,Alfarnatejo,29004.0,12.64
2020,Zona de densidad intermedia,Algarrobo,29005.0,14.52
2020,Zona rural,Algatocín,29006.0,6.76
2020,Zona de densidad intermedia,Alhaurín de la Torre,29007.0,8.22
2020,Zona de densidad intermedia,Alhaurín el Grande,29008.0,22.26
2020,Zona rural,Almáchar,29009.0,5.61
2020,Zona rural,Almargen,29010.0,2.47
2020,Zona rural,Almogía,29011.0,8.7
2020,Zona de densidad intermedia,Álora,29012.0,10.99
2020,Zona rural,Alozaina,29013.0,10.48
2020,Zona rural,Alpandeire,29014.0,6.84
2020,Zona de densidad intermedia,Antequera,29015.0,5.03
2020,Zona rural,Árchez,29016.0,26.75
2020,Zona de densidad intermedia,Archidona,29017.0,7.13
2020,Zona rural,Ardales,29018.0,4.15
2020,Zona rural,Arenas,29019.0,13.76
2020,Zona rural,Arriate,29020.0,2.52
2020,Zona rural,Atajate,29021.0,4.73
2020,Zona rural,Benadalid,29022.0,10.3
2020,Zona rural,Benahavís,29023.0,60.8
2020,Zona rural,Benalauría,29024.0,4.34
2020,Ciudades,Benalmádena,29025.0,24.31
2020,Zona rural,Benamargosa,29026.0,24.04
2020,Zona rural,Benamocarra,29027.0,4.92
2020,Zona rural,Benaoján,29028.0,3.3
2020,Zona rural,Benarrabá,29029.0,4.04
2020,Zona rural,"Borge, El",29030.0,3.47
2020,Zona rural,"Burgo, El",29031.0,2.01
2020,Zona de densidad intermedia,Campillos,29032.0,3.99
2020,Zona rural,Canillas de Aceituno,29033.0,24.7
2020,Zona rural,Canillas de Albaida,29034.0,30.43
2020,Zona rural,Cañete la Real,29035.0,1.9
2020,Zona rural,Carratraca,29036.0,5.95
2020,Zona rural,Cartajima,29037.0,7.85
2020,Zona de densidad intermedia,Cártama,29038.0,6.59
2020,Zona rural,Casabermeja,29039.0,8.65
2020,Zona rural,Casarabonela,29040.0,10.02
2020,Zona rural,Casares,29041.0,29.8
2020,Zona de densidad intermedia,Coín,29042.0,17.41
2020,Zona rural,Colmenar,29043.0,12.26
2020,Zona rural,Comares,29044.0,37.29
2020,Zona rural,Cómpeta,29045.0,48.05
2020,Zona rural,Cortes de la Frontera,29046.0,5.61
2020,Zona rural,Cuevas Bajas,29047.0,3.94
2020,Zona rural,Cuevas del Becerro,29048.0,1.94
2020,Zona rural,Cuevas de San Marcos,29049.0,6.08
2020,Zona rural,Cútar,29050.0,29.38
2020,Zona de densidad intermedia,Estepona,29051.0,23.47
2020,Zona rural,Faraján,29052.0,7.66
2020,Zona rural,Frigiliana,29053.0,30.01
2020,Ciudades,Fuengirola,29054.0,37.45
2020,Zona rural,Fuente de Piedra,29055.0,12.02
2020,Zona rural,Gaucín,29056.0,19.76
2020,Zona rural,Genalguacil,29057.0,10.43
2020,Zona rural,Guaro,29058.0,19.21
2020,Zona rural,Humilladero,29059.0,2.55
2020,Zona rural,Igualeja,29060.0,0.53
2020,Zona rural,Istán,29061.0,17.14
2020,Zona rural,Iznate,29062.0,9.7
2020,Zona rural,Jimera de Líbar,29063.0,8.18
2020,Zona rural,Jubrique,29064.0,6.69
2020,Zona rural,Júzcar,29065.0,7.01
2020,Zona rural,Macharaviaya,29066.0,15.2
2020,Ciudades,Málaga,29067.0,8.66
2020,Zona de densidad intermedia,Manilva,29068.0,37.94
2020,Zona de densidad intermedia,Marbella,29069.0,26.21
2020,Ciudades,Mijas,29070.0,32.38
2020,Zona rural,Moclinejo,29071.0,5.68
2020,Zona rural,Mollina,29072.0,22.12
2020,Zona rural,Monda,29073.0,21.25
2020,Zona rural,Montejaque,29074.0,5.58
2020,Zona de densidad intermedia,Nerja,29075.0,26.02
2020,Zona rural,Ojén,29076.0,23.06
2020,Zona rural,Parauta,29077.0,2.51
2020,Zona rural,Periana,29079.0,10.29
2020,Zona de densidad intermedia,Pizarra,29080.0,6.62
2020,Zona rural,Pujerra,29081.0,11.69
2020,Zona de densidad intermedia,Rincón de la Victoria,29082.0,7.41
2020,Zona rural,Riogordo,29083.0,12.67
2020,Zona de densidad intermedia,Ronda,29084.0,3.35
2020,Zona rural,Salares,29085.0,8.09
2020,Zona rural,Sayalonga,29086.0,42.09
2020,Zona rural,Sedella,29087.0,32.81
2020,Zona rural,Sierra de Yeguas,29088.0,2.53
2020,Zona rural,Teba,29089.0,1.92
2020,Zona rural,Tolox,29090.0,9.36
2020,Zona de densidad intermedia,Torrox,29091.0,34.5
2020,Zona rural,Totalán,29092.0,6.78
2020,Zona rural,Valle de Abdalajís,29093.0,2.56
2020,Zona de densidad intermedia,Vélez-Málaga,29094.0,9.57
2020,Zona rural,Villanueva de Algaidas,29095.0,5.5
2020,Zona rural,Villanueva del Rosario,29096.0,3.3
2020,Zona rural,Villanueva del Trabuco,29097.0,5.5
2020,Zona rural,Villanueva de Tapia,29098.0,4.11
2020,Zona rural,Viñuela,29099.0,42.68
2020,Zona rural,Yunquera,29100.0,3.9
2020,Ciudades,Torremolinos,29901.0,20.41
2020,Zona rural,Villanueva de la Concepción,29902.0,4.68
2020,Zona rural,Montecorto,29903.0,5.29
2020,Zona rural,Serrato,29904.0,3.53
2020,Zona rural,Aguadulce,41001.0,6.24
2020,Zona rural,Alanís,41002.0,2.34
2020,Zona de densidad intermedia,Albaida del Aljarafe,41003.0,2.37
2020,Ciudades,Alcalá de Guadaíra,41004.0,2.12
2020,Zona de densidad intermedia,Alcalá del Río,41005.0,2.17
2020,Zona rural,Alcolea del Río,41006.0,0.72
2020,Zona de densidad intermedia,"Algaba, La",41007.0,3.58
2020,Zona rural,Algámitas,41008.0,1.6
2020,Zona rural,Almadén de la Plata,41009.0,1.38
2020,Zona de densidad intermedia,Almensilla,41010.0,2.23
2020,Zona de densidad intermedia,Arahal,41011.0,1.01
2020,Zona rural,Aznalcázar,41012.0,7.04
2020,Zona de densidad intermedia,Aznalcóllar,41013.0,2.14
2020,Zona rural,Badolatosa,41014.0,1.33
2020,Zona de densidad intermedia,Benacazón,41015.0,2.15
2020,Zona de densidad intermedia,Bollullos de la Mitación,41016.0,4.08
2020,Ciudades,Bormujos,41017.0,3.53
2020,Zona de densidad intermedia,Brenes,41018.0,6.17
2020,Zona de densidad intermedia,Burguillos,41019.0,4.23
2020,Zona de densidad intermedia,"Cabezas de San Juan, Las",41020.0,1.27
2020,Ciudades,Camas,41021.0,4.43
2020,Zona de densidad intermedia,"Campana, La",41022.0,2.29
2020,Zona de densidad intermedia,Cantillana,41023.0,7.82
2020,Zona de densidad intermedia,Carmona,41024.0,2.96
2020,Zona rural,Carrión de los Céspedes,41025.0,3.61
2020,Zona de densidad intermedia,Casariche,41026.0,3.57
2020,Zona rural,Castilblanco de los Arroyos,41027.0,2.82
2020,Zona de densidad intermedia,Castilleja de Guzmán,41028.0,1.66
2020,Ciudades,Castilleja de la Cuesta,41029.0,4.61
2020,Zona rural,Castilleja del Campo,41030.0,6.88
2020,Zona rural,"Castillo de las Guardas, El",41031.0,4.84
2020,Zona rural,Cazalla de la Sierra,41032.0,1.75
2020,Zona de densidad intermedia,Constantina,41033.0,1.55
2020,Zona de densidad intermedia,Coria del Río,41034.0,3.76
2020,Zona rural,Coripe,41035.0,1.21
2020,Zona rural,"Coronil, El",41036.0,2.14
2020,Zona de densidad intermedia,"Corrales, Los",41037.0,2.41
2020,Ciudades,Dos Hermanas,41038.0,2.49
2020,Zona de densidad intermedia,Écija,41039.0,2.18
2020,Zona de densidad intermedia,Espartinas,41040.0,4.18
2020,Zona de densidad intermedia,Estepa,41041.0,3.66
2020,Zona de densidad intermedia,Fuentes de Andalucía,41042.0,2.21
2020,Zona rural,"Garrobo, El",41043.0,2.43
2020,Ciudades,Gelves,41044.0,3.01
2020,Zona de densidad intermedia,Gerena,41045.0,2.68
2020,Zona rural,Gilena,41046.0,2.76
2020,Ciudades,Gines,41047.0,2.38
2020,Zona rural,Guadalcanal,41048.0,1.53
2020,Zona de densidad intermedia,Guillena,41049.0,3.97
2020,Zona de densidad intermedia,Herrera,41050.0,2.41
2020,Zona rural,Huévar del Aljarafe,41051.0,2.91
2020,Zona rural,Lantejuela,41052.0,0.65
2020,Zona de densidad intermedia,Lebrija,41053.0,1.93
2020,Zona rural,Lora de Estepa,41054.0,4.47
2020,Zona de densidad intermedia,Lora del Río,41055.0,2.16
2020,Zona rural,"Luisiana, La",41056.0,1.49
2020,Zona rural,"Madroño, El",41057.0,0.7
2020,Zona de densidad intermedia,Mairena del Alcor,41058.0,2.75
2020,Ciudades,Mairena del Aljarafe,41059.0,3.33
2020,Zona de densidad intermedia,Marchena,41060.0,2.81
2020,Zona rural,Marinaleda,41061.0,1.31
2020,Zona de densidad intermedia,Martín de la Jara,41062.0,3.04
2020,Zona rural,"Molares, Los",41063.0,1.34
2020,Zona de densidad intermedia,Montellano,41064.0,1.4
2020,Zona de densidad intermedia,Morón de la Frontera,41065.0,1.86
2020,Zona rural,"Navas de la Concepción, Las",41066.0,1.04
2020,Zona de densidad intermedia,Olivares,41067.0,3.57
2020,Zona de densidad intermedia,Osuna,41068.0,1.84
2020,Zona de densidad intermedia,"Palacios y Villafranca, Los",41069.0,1.58
2020,Ciudades,Palomares del Río,41070.0,2.35
2020,Zona de densidad intermedia,Paradas,41071.0,1.46
2020,Zona de densidad intermedia,Pedrera,41072.0,4.23
2020,Zona rural,"Pedroso, El",41073.0,1.44
2020,Zona rural,Peñaflor,41074.0,1.07
2020,Zona de densidad intermedia,Pilas,41075.0,7.12
2020,Zona rural,Pruna,41076.0,3.57
2020,Zona de densidad intermedia,"Puebla de Cazalla, La",41077.0,2.2
2020,Zona rural,"Puebla de los Infantes, La",41078.0,1.95
2020,Zona de densidad intermedia,"Puebla del Río, La",41079.0,2.74
2020,Zona rural,"Real de la Jara, El",41080.0,2.21
2020,Zona de densidad intermedia,"Rinconada, La",41081.0,2.44
2020,Zona rural,"Roda de Andalucía, La",41082.0,3.59
2020,Zona rural,"Ronquillo, El",41083.0,1.74
2020,Zona rural,"Rubio, El",41084.0,2.4
2020,Zona de densidad intermedia,Salteras,41085.0,3.06
2020,Ciudades,San Juan de Aznalfarache,41086.0,7.02
2020,Zona de densidad intermedia,Sanlúcar la Mayor,41087.0,4.7
2020,Zona rural,San Nicolás del Puerto,41088.0,1.01
2020,Zona de densidad intermedia,Santiponce,41089.0,2.3
2020,Zona rural,"Saucejo, El",41090.0,1.72
2020,Ciudades,Sevilla,41091.0,5.77
2020,Zona de densidad intermedia,Tocina,41092.0,1.77
2020,Ciudades,Tomares,41093.0,3.06
2020,Zona de densidad intermedia,Umbrete,41094.0,3.52
2020,Zona de densidad intermedia,Utrera,41095.0,2.1
2020,Zona de densidad intermedia,Valencina de la Concepción,41096.0,2.74
2020,Zona rural,Villamanrique de la Condesa,41097.0,11.77
2020,Zona de densidad intermedia,Villanueva del Ariscal,41098.0,2.37
2020,Zona rural,Villanueva del Río y Minas,41099.0,1.61
2020,Zona rural,Villanueva de San Juan,41100.0,1.56
2020,Zona de densidad intermedia,Villaverde del Río,41101.0,4.16
2020,Zona de densidad intermedia,"Viso del Alcor, El",41102.0,2.87
2020,Zona rural,Cañada Rosal,41901.0,0.93
2020,Zona de densidad intermedia,Isla Mayor,41902.0,2.64
2020,Zona de densidad intermedia,"Cuervo de Sevilla, El",41903.0,3.4
2020,Zona rural,"Palmar de Troya, El",41904.0,6.96
